symbol,buyOrderPrice1,buyOrderQty1,sellOrderPrice1,sellQty1,lastTradedPrice,underLyingLtp,futuresLtp,spread,spreadPer,openPositions,annualisedYieldPer,volume,turnOver,transactionValue,caExpDate,ca,meta,series_key,snapshot_date
HYUNDAI,13.0,275,19.0,31,13.01,2174.0,2167.0,7.0,0.32,112907,4.28,3276,66994.2,7266200.76,05-Aug-2026,DIVIDEND - RS 21 PER SHARE 05-Aug-2026,{'isSLBSec': True},XN,2026-09-13
TECHM,0.5,6000,3.5,1030,0.0,1541.0,1536.8,4.2,0.27,600,0.23,0,0.0,0.0,03-Jul-2026,DIVIDEND - RS 36 PER SHARE 03-Jul-2026,{'isSLBSec': True},XN,2026-09-13
NAM-INDIA,0.0,0,8.98,2000,0.0,1189.6,1187.1,2.5,0.21,19580,6.0,0,0.0,0.0,25-Jun-2026,DIVIDEND - RS 12.50 PER SHARE 25-Jun-2026,{'isSLBSec': True},XN,2026-09-13
SIEMENS,5.05,1500,19.0,1850,19.99,3957.0,3949.0,8.0,0.2,125288,3.62,4630,41299.6,18401425.7,29-Jul-2026,DIVIDEND - RS 18 PER SHARE 29-Jul-2026,{'isSLBSec': True},XN,2026-09-13
HCLTECH,0.52,800,2.59,75,0.0,1206.1,1204.2,1.9,0.16,59312,1.78,0,0.0,0.0,17-Jul-2026,INTERIM DIVIDEND - RS 12 PER SHARE 17-Jul-2026,{'isSLBSec': True},XN,2026-09-13
PERSISTENT,15.5,625,24.0,80,20.0,5516.0,5508.5,7.5,0.14,160074,2.59,8383,214269.48,46353798.5,27-Jul-2026,DIVIDEND - RS 18 PER SHARE 27-Jul-2026,{'isSLBSec': True},XN,2026-09-13
BAJAJHLDNG,3.5,450,8.95,520,8.95,11134.0,11118.0,16.0,0.14,1210,0.58,1210,10769.0,13311149.5,30-Jun-2026,DIVIDEND - RS 80 PER SHARE & SPECIAL DIVIDEND RS 50 PER SHARE 30-Jun-2026,{'isSLBSec': True},XN,2026-09-13
JUBLFOOD,0.0,0,10.5,2754,0.0,470.25,469.7,0.55,0.12,208064,15.98,0,0.0,0.0,17-Jul-2026,DIVIDEND - RS 1.20 PER SHARE 17-Jul-2026,{'isSLBSec': True},XN,2026-09-13
NHPC,0.24,49995,0.45,3295,0.45,76.38,76.3,0.08,0.1,1096026,4.22,34750,15290.0,2668800.0,12-Aug-2026,DIVIDEND - RE 0.21 PER SH 12-Aug-2026,{'isSLBSec': True},XN,2026-09-13
GMRAIRPORT,0.2,10000,0.0,0,0.3,97.98,97.95,0.03,0.03,5550,2.19,5550,1665.0,542568.0,05-Sep-2024,ANNUAL GENERAL MEETING 05-Sep-2024,{'isSLBSec': True},XN,2026-09-13
NMDC,0.0,0,0.39,2000,0.0,82.4,82.38,0.02,0.02,100,1.74,0,0.0,0.0,13-Feb-2026,INTERIM DIVIDEND - RS 2.50 PER SHARE 13-Feb-2026,{'isSLBSec': True},XN,2026-09-13
LGEINDIA,0.0,0,14.99,13,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,, ,{'isSLBSec': True},XN,2026-09-13
FIRSTCRY,0.0,0,24.42,32,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,, ,{'isSLBSec': True},XN,2026-09-13
WAAREERTL,0.0,0,10.28,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,, ,{'isSLBSec': True},XN,2026-09-13
BAJAJHFL,0.0,0,0.43,200,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,, ,{'isSLBSec': True},XN,2026-09-13
MEESHO,0.0,0,12.0,100,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,, ,{'isSLBSec': True},XN,2026-09-13
GROWW,0.0,0,1.71,300,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,, ,{'isSLBSec': True},XN,2026-09-13
ORKLAINDIA,0.0,0,10.0,280,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,, ,{'isSLBSec': True},XN,2026-09-13
PNGJL,0.0,0,5.9,856,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,, ,{'isSLBSec': True},XN,2026-09-13
PWL,0.0,0,1.25,3799,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,, ,{'isSLBSec': True},XN,2026-09-13
SAILIFE,0.0,0,14.0,450,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,, ,{'isSLBSec': True},XN,2026-09-13
KWIL,0.0,0,1.99,1000,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,, ,{'isSLBSec': True},XN,2026-09-13
AAVAS,0.0,0,5.0,128,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,, ,{'isSLBSec': True},XN,2026-09-13
OLAELEC,0.0,0,0.49,2500,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,, ,{'isSLBSec': True},XN,2026-09-13
MAFANG,0.0,0,1.0,10000,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,, ,{'isSLBSec': True},XN,2026-09-13
SGMART,0.0,0,4.0,127,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,, ,{'isSLBSec': True},XN,2026-09-13
SBFC,0.0,0,1.49,14621,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,, ,{'isSLBSec': True},XN,2026-09-13
CAPLIPOINT,0.0,0,8.0,35,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,18-Sep-2026,DIVIDEND - RS 4 PER SHARE 18-Sep-2026,{'isSLBSec': True},XN,2026-09-13
SANSERA,0.0,0,29.0,10,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,17-Sep-2026,DIVIDEND - RS 4 PER SHARE 17-Sep-2026,{'isSLBSec': True},XN,2026-09-13
HINDCOPPER,0.0,0,1.0,649,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,16-Sep-2026,DIVIDEND - RS 1.86 PER SHARE 16-Sep-2026,{'isSLBSec': True},XN,2026-09-13
BLS,0.0,0,0.9,2849,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,16-Sep-2026,DIVIDEND - RE 0.50 PER SHARE 16-Sep-2026,{'isSLBSec': True},XN,2026-09-13
CARYSIL,0.0,0,10.0,584,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,15-Sep-2026,DIVIDEND - RS 3 PER SHARE 15-Sep-2026,{'isSLBSec': True},XN,2026-09-13
DBL,0.0,0,3.0,65,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,15-Sep-2026,DIVIDEND - RE 1 PER SHARE 15-Sep-2026,{'isSLBSec': True},XN,2026-09-13
TIMETECHNO,0.0,0,8.24,2027,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,15-Sep-2026,DIVIDEND - RS 1.50 PER SHARE 15-Sep-2026,{'isSLBSec': True},XN,2026-09-13
GNFC,0.0,0,7.0,38,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,09-Sep-2026,DIVIDEND - RS 21 PER SHARE 09-Sep-2026,{'isSLBSec': True},XN,2026-09-13
TVSHLTD,0.0,0,99.99,10,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,08-Sep-2026,SCHEME OF ARRANGEMENT - BONUS NCRPS 46:1 08-Sep-2026,{'isSLBSec': True},XN,2026-09-13
HEG,0.0,0,20.0,1000,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,07-Sep-2026,DEMERGER 07-Sep-2026,{'isSLBSec': True},XN,2026-09-13
ARVIND,0.0,0,3.5,1000,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,04-Sep-2026,DIVIDEND - RS 4.50 PER SHARE 04-Sep-2026,{'isSLBSec': True},XN,2026-09-13
SCI,0.0,0,1.99,2500,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,04-Sep-2026,DIVIDEND - RE 1 PER SHARE 04-Sep-2026,{'isSLBSec': True},XN,2026-09-13
ACE,0.0,0,4.97,98,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,03-Sep-2026,DIVIDEND - RS 2 PER SHARE 03-Sep-2026,{'isSLBSec': True},XN,2026-09-13
GPPL,0.0,0,0.99,30000,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,02-Sep-2026,DIVIDEND - RS 5 PER SHARE 02-Sep-2026,{'isSLBSec': True},XN,2026-09-13
SUPRAJIT,0.0,0,19.95,2000,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,01-Sep-2026,DIVIDEND - RS 2 PER SHARE 01-Sep-2026,{'isSLBSec': True},XN,2026-09-13
IONEXCHANG,0.0,0,5.99,100,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,31-Aug-2026,DIVIDEND - RS 1.25 PER SHARE 31-Aug-2026,{'isSLBSec': True},XN,2026-09-13
PROTEAN,0.0,0,6.0,6,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,28-Aug-2026,DIVIDEND - RS 10 PER SHARE 28-Aug-2026,{'isSLBSec': True},XN,2026-09-13
POLYMED,0.0,0,7.79,230,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,28-Aug-2026,DIVIDEND - RS 3.50 PER SHARE 28-Aug-2026,{'isSLBSec': True},XN,2026-09-13
SENCO,0.0,0,4.0,216,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,24-Aug-2026,DIVIDEND - RE 1 PER SHARE 24-Aug-2026,{'isSLBSec': True},XN,2026-09-13
JSL,0.0,0,7.0,369,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,21-Aug-2026,DIVIDEND - RS 3 PER SHARE 21-Aug-2026,{'isSLBSec': True},XN,2026-09-13
MAZDOCK,0.0,0,8.99,12,0.0,2339.0,2339.0,0.0,0.0,273,0.38,0,0.0,0.0,20-Aug-2026,DIVIDEND - RS 4.62 PER SHARE 20-Aug-2026,{'isSLBSec': True},XN,2026-09-13
NATCOPHARM,0.0,0,9.51,87,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,20-Aug-2026,INTERIM DIVIDEND - RS 1.50 PER SHARE 20-Aug-2026,{'isSLBSec': True},XN,2026-09-13
BATAINDIA,0.0,0,4.94,28,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,19-Aug-2026,INTERIM DIVIDEND - RS 25 PER SHARE 19-Aug-2026,{'isSLBSec': True},XN,2026-09-13
MGL,0.0,0,2.0,999,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,18-Aug-2026,DIVIDEND - RS 18 PER SHARE 18-Aug-2026,{'isSLBSec': True},XN,2026-09-13
