date,open,high,low,close,volume,source,downloaded_at,daily_return_pct,return_3d,return_5d,return_10d,avg_5d_volume,avg_20d_volume,volume_ratio_5d,volume_ratio_20d,volume_state,range_points,range_pct,gap_points,gap_pct,atr_5,atr_14,rolling_volatility_10d,rolling_volatility_30d,advance_decline_ratio,net_advances_pct,pct_above_50dma,highs_minus_lows_pct,composite_breadth_score,market_breadth_state
2024-09-16,1464.8993077290231,1468.2206009201684,1452.2088525514882,1458.7523193359375,5481774,yfinance:RELIANCE.NS,2026-08-05T14:32:12.887897,-0.4196,1.3676,0.6086,-2.9613,11414188.0,13819924.0,0.4803,0.3967,dry,16.01,1.0976,4.88,0.3344,20.94,24.19,1.0544,0.8796,1.0833,0.04,0.78,0.32,0.652,strengthened
2024-09-17,1461.3796100548857,1464.824832895271,1454.0677548146175,1459.6942138671875,5935328,yfinance:RELIANCE.NS,2026-08-05T14:32:12.887897,-0.1153,-0.5068,0.7372,-2.4402,10447602.0,13696100.0,0.5681,0.4334,dry,10.76,0.7369,2.63,0.1801,20.22,23.93,1.0446,0.7941,0.96,-0.0204,0.78,0.32,0.6399,strengthened
2024-09-18,1457.413766699014,1469.3110219373734,1448.0447266088618,1450.9197998046875,8574714,yfinance:RELIANCE.NS,2026-08-05T14:32:12.887897,-0.4456,-0.623,0.8233,-3.3739,10210504.0,13736336.0,0.8398,0.6242,dry,21.27,1.4657,-2.28,-0.1562,20.27,22.41,0.9543,0.7952,0.6667,-0.2,0.76,0.18,0.582,strengthened
2024-09-19,1453.6959512825115,1463.858190669141,1443.0876132109174,1457.0916748046875,16955902,yfinance:RELIANCE.NS,2026-08-05T14:32:12.887897,0.2336,-0.1138,-0.6842,-1.5606,9131809.0,14061842.0,1.8568,1.2058,spike,20.77,1.4255,2.78,0.1913,16.47,21.31,0.8548,0.7978,1.0,0.0,0.74,0.08,0.604,strengthened
2024-09-20,1461.3795684407844,1482.1997658201983,1458.7770437683578,1473.2025146484375,30897320,yfinance:RELIANCE.NS,2026-08-05T14:32:12.887897,0.809,0.9254,0.9032,1.4405,13569008.0,15144225.0,2.2771,2.0402,spike,23.42,1.5899,4.29,0.2943,18.78,21.68,0.6913,0.8114,8.8,0.7959,0.76,0.3,0.7932,strongly_participatory
2024-09-23,1478.2340798324108,1488.64417898616,1476.2015834923338,1480.5887451171875,8832314,yfinance:RELIANCE.NS,2026-08-05T14:32:12.887897,0.1593,2.0448,1.4969,2.1146,14239116.0,15145035.0,0.6203,0.5832,dry,12.44,0.8404,5.03,0.3415,18.67,21.68,0.6831,0.7876,2.3333,0.4,0.78,0.34,0.726,strongly_participatory
2024-09-24,1475.7554165819738,1487.6526722077606,1475.1357678514642,1476.6229248046875,17137444,yfinance:RELIANCE.NS,2026-08-05T14:32:12.887897,0.0588,1.3404,1.1597,1.9055,16479539.0,15689349.0,1.0399,1.0923,normal,12.52,0.8477,-4.83,-0.3264,19.02,21.3,0.6831,0.782,0.9231,-0.04,0.82,0.3,0.65,strengthened
2024-09-25,1471.1948125268714,1483.6869066134093,1467.5264194610884,1481.15869140625,7069002,yfinance:RELIANCE.NS,2026-08-05T14:32:12.887897,0.6773,0.5401,2.0841,2.9246,16178396.0,15562285.0,0.4369,0.4542,dry,16.16,1.0911,-5.43,-0.3676,18.0,19.71,0.6311,0.793,1.5,0.2,0.82,0.2,0.688,strengthened
2024-09-26,1477.8870868947113,1491.122760061236,1475.309372285805,1485.12451171875,18818998,yfinance:RELIANCE.NS,2026-08-05T14:32:12.887897,0.4897,0.3063,1.9239,1.2265,16551016.0,14586467.0,1.137,1.2902,elevated,15.81,1.0648,-3.27,-0.2209,17.01,18.34,0.4407,0.7996,7.3333,0.76,0.86,0.34,0.83,strongly_participatory
2024-09-27,1486.1655345930462,1520.345334807694,1479.225468721031,1513.10791015625,20597478,yfinance:RELIANCE.NS,2026-08-05T14:32:12.887897,1.8129,2.4708,2.7088,3.6364,14491047.0,13535304.0,1.4214,1.5218,elevated,41.12,2.7176,1.04,0.0701,20.21,20.26,0.6707,0.8609,1.5,0.2,0.88,0.46,0.738,strongly_participatory
2024-09-30,1506.3908994638518,1511.9181178232873,1461.7761901136828,1463.9324951171875,27008814,yfinance:RELIANCE.NS,2026-08-05T14:32:12.887897,-2.8186,-1.163,-1.125,0.3551,18126347.0,14323703.0,1.49,1.8856,elevated,50.14,3.4252,-6.72,-0.4439,27.39,22.9,1.1928,0.9968,0.3158,-0.52,0.82,0.2,0.544,mixed
2024-10-01,1467.9726595996829,1475.2100841908111,1450.3002051077794,1452.2830810546875,16431642,yfinance:RELIANCE.NS,2026-08-05T14:32:12.887897,-1.0688,-2.2114,-1.6483,-0.5077,17985187.0,14599095.0,0.9136,1.1255,normal,24.91,1.7152,4.04,0.276,29.87,23.18,1.2476,1.0115,0.6897,-0.1837,0.78,0.04,0.5793,strengthened
2024-10-03,1424.275007622252,1436.9902726871703,1390.070396353704,1394.928466796875,37757294,yfinance:RELIANCE.NS,2026-08-05T14:32:12.887897,-2.0605,-7.8104,-5.8218,-3.859,24122845.0,15887794.0,1.5652,2.3765,spike,46.92,3.3636,-28.01,-1.9286,39.08,24.78,1.4049,1.0639,0.0638,-0.88,0.7,-0.06,0.398,weakened
2024-10-04,1391.9046094477658,1405.2145916660445,1369.9442340651565,1374.653564453125,37072876,yfinance:RELIANCE.NS,2026-08-05T14:32:12.887897,-1.2394,-6.0986,-7.4385,-5.6577,27773621.0,16928230.0,1.3348,2.19,elevated,35.27,2.5658,-3.02,-0.2168,42.97,26.34,1.4347,1.0794,0.2195,-0.64,0.52,-0.2,0.36,weakened
2024-10-07,1381.568793209071,1384.5431070803495,1349.7188488374588,1358.98876953125,22181340,yfinance:RELIANCE.NS,2026-08-05T14:32:12.887897,-1.6344,-6.424,-10.1856,-7.7528,28090393.0,17067585.0,0.7896,1.2996,dry,34.82,2.5625,6.92,0.5031,41.71,27.68,1.4295,1.1077,0.25,-0.6,0.5,-0.32,0.348,weakened
2024-10-08,1361.2194430814652,1389.004514771482,1353.411869524131,1385.3857421875,17020808,yfinance:RELIANCE.NS,2026-08-05T14:32:12.887897,1.7753,-0.6841,-5.3655,-6.4301,26092792.0,17468111.0,0.6523,0.9744,dry,35.59,2.5692,2.23,0.1641,38.56,29.45,1.6012,1.1659,2.8462,0.48,0.52,-0.16,0.588,strengthened
2024-10-09,1385.5594536683957,1388.979866453412,1360.74869282372,1362.8306884765625,14310610,yfinance:RELIANCE.NS,2026-08-05T14:32:12.887897,-1.6404,-0.8601,-6.1594,-7.7062,25668586.0,17645228.0,0.5575,0.811,dry,28.23,2.0715,0.17,0.0125,39.23,29.95,1.6368,1.1906,1.1739,0.08,0.5,0.0,0.516,mixed
2024-10-10,1368.209166456891,1374.132983939481,1357.699948504806,1359.31103515625,22358646,yfinance:RELIANCE.NS,2026-08-05T14:32:12.887897,-0.6503,0.0237,-2.5534,-8.2265,22588856.0,18275150.0,0.9898,1.2234,normal,16.43,1.2089,5.38,0.3947,30.07,29.64,1.577,1.1921,0.8846,-0.0612,0.54,-0.02,0.5018,mixed
2024-10-11,1358.2700551936466,1371.4314188021033,1357.1050671377104,1360.35205078125,7980122,yfinance:RELIANCE.NS,2026-08-05T14:32:12.887897,0.1533,-1.807,-1.0404,-8.4015,16770305.0,17556688.0,0.4758,0.4545,dry,14.33,1.0531,-1.04,-0.0766,25.88,28.87,1.5521,1.162,1.5,0.2,0.48,-0.1,0.522,mixed
2024-10-14,1367.6390728953818,1368.2587216327886,1356.5350159311083,1360.7734375,12221432,yfinance:RELIANCE.NS,2026-08-05T14:32:12.887897,-0.502,-0.151,0.1313,-10.0677,14778324.0,17732193.0,0.827,0.6892,dry,11.72,0.8615,7.29,0.5357,21.26,28.6,1.278,1.1385,2.5714,0.44,0.52,0.0,0.596,strengthened
2024-10-15,1346.8933067731043,1359.9554295521657,1329.2208521541709,1332.5174560546875,33762794,yfinance:RELIANCE.NS,2026-08-05T14:32:12.887897,-1.0673,-1.9711,-3.8161,-8.9769,18126721.0,19146244.0,1.8626,1.7634,spike,30.73,2.3065,-13.88,-1.02,20.45,29.96,1.1045,1.1396,0.6129,-0.24,0.5,0.0,0.452,mixed
2024-10-16,1328.527003000744,1352.3215164873243,1326.1723376036346,1342.4814453125,20034438,yfinance:RELIANCE.NS,2026-08-05T14:32:12.887897,1.0504,-1.3137,-1.4932,-7.5606,19271486.0,19851199.0,1.0396,1.0092,normal,26.15,1.9478,-3.99,-0.2995,20.04,30.68,1.2407,1.1644,0.5625,-0.28,0.52,-0.12,0.44,weakened
2024-10-17,1354.0067695283683,1356.7332239102464,1340.4737382347969,1344.811279296875,15543660,yfinance:RELIANCE.NS,2026-08-05T14:32:12.887897,-0.6791,-1.173,-1.0667,-3.5928,17908489.0,20199647.0,0.8679,0.7695,dry,16.26,1.2091,11.53,0.8585,20.0,30.71,1.1297,1.1433,0.25,-0.6,0.4,-0.24,0.316,weakened
2024-10-18,1340.5976258716714,1356.70849216764,1329.840427555484,1347.66162109375,12082452,yfinance:RELIANCE.NS,2026-08-05T14:32:12.887897,0.5269,1.1365,-0.9329,-1.9635,18728955.0,19955974.0,0.6451,0.6055,dry,26.87,1.9937,-4.21,-0.3133,22.51,29.69,1.1295,1.1238,1.6316,0.24,0.44,-0.32,0.492,mixed
2024-10-21,1355.4197431686716,1362.2358797577067,1346.1002013000875,1357.4769287109375,14067408,yfinance:RELIANCE.NS,2026-08-05T14:32:12.887897,0.1518,1.117,-0.2423,-0.1112,19098150.0,19114479.0,0.7366,0.736,dry,16.14,1.1887,7.76,0.5757,23.39,27.18,1.0257,1.0854,0.4286,-0.4,0.38,-0.2,0.352,weakened
2024-10-22,1357.4767913068545,1364.2186177698431,1328.749900940748,1331.84814453125,15831960,yfinance:RELIANCE.NS,2026-08-05T14:32:12.887897,-1.888,-0.9639,-0.0502,-3.8645,15511984.0,19464461.0,1.0206,0.8134,normal,35.47,2.6631,-0.0,-0.0,24.18,27.93,0.9365,1.1281,0.0204,-0.96,0.24,-0.36,0.168,deteriorated
2024-10-23,1326.048205061888,1345.8521531156357,1323.5696102860716,1327.064453125,17214742,yfinance:RELIANCE.NS,2026-08-05T14:32:12.887897,0.0766,-1.5284,-1.1484,-2.6244,14948044.0,19468326.0,1.1516,0.8842,elevated,22.28,1.6791,-5.8,-0.4355,23.4,25.08,0.8481,1.1282,0.6667,-0.2,0.2,-0.44,0.296,deteriorated
2024-10-24,1323.8424540123256,1332.1952468902052,1311.796457612685,1328.3287353515625,22155934,yfinance:RELIANCE.NS,2026-08-05T14:32:12.887897,0.3389,-2.1472,-1.2256,-2.2793,16270499.0,20222672.0,1.3617,1.0956,elevated,20.4,1.5357,-3.22,-0.2428,24.23,24.02,0.8581,1.1286,0.9231,-0.04,0.18,-0.36,0.328,weakened
2024-10-25,1331.996862815434,1332.8395608533488,1310.6809472586556,1316.4808349609375,18597496,yfinance:RELIANCE.NS,2026-08-05T14:32:12.887897,-1.1649,-1.1538,-2.3137,-3.225,17573508.0,20211597.0,1.0583,0.9201,normal,22.16,1.6832,3.67,0.2761,23.29,23.11,0.9007,1.0891,0.3158,-0.52,0.16,-0.5,0.21,deteriorated
2024-10-28,1325.552505604476,1341.4155124030335,1310.7800563182918,1322.9251708984375,10824350,yfinance:RELIANCE.NS,2026-08-05T14:32:12.887897,-0.1982,-0.3119,-2.5453,-2.7814,16924896.0,19722941.0,0.6396,0.5488,dry,30.64,2.3157,9.07,0.6891,26.19,22.76,0.8989,1.0893,2.5714,0.44,0.16,-0.16,0.436,weakened
2024-10-29,1316.728719636798,1331.6994085045892,1308.995576227512,1328.52685546875,12008361,yfinance:RELIANCE.NS,2026-08-05T14:32:12.887897,0.896,0.0149,-0.2494,-0.2995,16160177.0,18972918.0,0.7431,0.6329,dry,22.7,1.7089,-6.2,-0.4684,23.64,22.36,0.9232,1.1109,1.7222,0.2653,0.22,-0.18,0.4231,weakened
2024-10-30,1323.569732267355,1338.4413022928309,1314.0023313459362,1332.3935546875,11984423,yfinance:RELIANCE.NS,2026-08-05T14:32:12.887897,0.6667,1.2087,0.4016,-0.7514,15114113.0,18750557.0,0.7929,0.6392,dry,24.44,1.8342,-4.96,-0.3731,24.07,22.94,0.8774,1.1237,0.7241,-0.16,0.22,-0.1,0.346,weakened
2024-10-31,1328.526903121052,1331.501217083263,1314.7955112005386,1320.64501953125,9331650,yfinance:RELIANCE.NS,2026-08-05T14:32:12.887897,-0.5933,-0.1724,-0.5784,-1.797,12549256.0,17329275.0,0.7436,0.5385,dry,16.71,1.265,-3.87,-0.2902,23.51,23.17,0.8718,1.1249,0.4286,-0.4,0.16,-0.08,0.276,deteriorated
2024-11-01,1321.636448077728,1330.4601492824747,1321.5868277686543,1327.1884765625,2127335,yfinance:RELIANCE.NS,2026-08-05T14:32:12.887897,0.4201,-0.1007,0.8134,-1.5192,9255224.0,15581998.0,0.2299,0.1365,dry,8.87,0.6686,0.99,0.0751,21.04,23.03,0.8636,1.1282,7.3333,0.76,0.2,0.0,0.532,mixed
2024-11-04,1326.3952636738204,1328.52687951389,1274.0969107675833,1291.0009765625,19796890,yfinance:RELIANCE.NS,2026-08-05T14:32:12.887897,-2.6685,-3.1066,-2.4132,-4.897,11049732.0,15462776.0,1.7916,1.2803,spike,54.43,4.2161,-0.79,-0.0598,25.8,24.67,1.1683,1.1936,0.1905,-0.68,0.14,-0.28,0.192,deteriorated
2024-11-05,1281.9292880644173,1298.337634786513,1275.1379622128013,1294.1240234375,16267479,yfinance:RELIANCE.NS,2026-08-05T14:32:12.887897,0.9513,-2.0082,-2.5895,-2.8325,11901555.0,15425109.0,1.3668,1.0546,elevated,23.2,1.7927,-9.07,-0.7027,25.9,24.46,1.1134,1.214,3.5455,0.56,0.18,-0.14,0.47,mixed
2024-11-06,1298.7837703539942,1316.9271340293028,1289.0676296160968,1314.0023193359375,21625209,yfinance:RELIANCE.NS,2026-08-05T14:32:12.887897,1.1718,-0.9935,-1.3803,-0.9843,13829713.0,15790839.0,1.5637,1.3695,spike,27.86,2.1202,4.66,0.3601,26.58,25.29,1.1871,1.2428,4.5556,0.64,0.28,0.04,0.544,mixed
2024-11-07,1312.66393271805,1312.66393271805,1291.4471349781516,1294.4710693359375,9611974,yfinance:RELIANCE.NS,2026-08-05T14:32:12.887897,-1.3859,0.2688,-1.9819,-2.5489,13885777.0,15153505.0,0.6922,0.6343,dry,21.22,1.639,-1.34,-0.1019,27.57,24.98,1.2529,1.2445,0.1364,-0.76,0.24,-0.06,0.238,deteriorated
2024-11-08,1286.5394340693545,1290.505185727704,1264.0833410989228,1272.7584228515625,19814406,yfinance:RELIANCE.NS,2026-08-05T14:32:12.887897,-1.0712,-1.651,-4.1012,-3.3212,17423192.0,15745220.0,1.1372,1.2584,elevated,26.42,2.076,-7.93,-0.6127,31.69,26.0,1.2452,1.2404,0.8519,-0.08,0.22,-0.08,0.364,weakened
2024-11-11,1267.9994654475693,1274.9891511168566,1256.151830843746,1261.802978515625,9056552,yfinance:RELIANCE.NS,2026-08-05T14:32:12.887897,-0.4887,-3.9725,-2.2617,-4.6202,15275124.0,15586976.0,0.5929,0.581,dry,18.84,1.4929,-4.76,-0.3739,24.57,24.81,1.249,1.1671,0.6667,-0.2,0.24,-0.18,0.338,weakened
2024-11-12,1264.6287615317467,1278.2610337323058,1256.6476373969983,1263.33984375,10671091,yfinance:RELIANCE.NS,2026-08-05T14:32:12.887897,-0.1019,-2.4049,-2.3788,-4.9067,14155846.0,14432390.0,0.7538,0.7394,dry,21.61,1.7108,2.83,0.2239,24.25,24.76,1.1892,1.0824,0.1628,-0.72,0.2,-0.14,0.222,deteriorated
2024-11-13,1259.374078659472,1264.5295076822267,1238.8017408266169,1241.3299560546875,14633633,yfinance:RELIANCE.NS,2026-08-05T14:32:12.887897,-1.4328,-2.4693,-5.5306,-6.8346,12757531.0,14162350.0,1.1471,1.0333,elevated,25.73,2.0726,-3.97,-0.3139,23.82,25.14,1.183,1.0922,0.0638,-0.88,0.1,-0.38,0.126,deteriorated
2024-11-14,1242.866693712679,1261.7040163358736,1240.38809863068,1256.746826171875,12612633,yfinance:RELIANCE.NS,2026-08-05T14:32:12.887897,1.1168,-0.4007,-2.9143,-4.8384,13357663.0,14015799.0,0.9442,0.8999,normal,21.32,1.6961,1.54,0.1238,23.58,25.08,1.2899,1.0805,0.6667,-0.2,0.12,-0.36,0.272,deteriorated
